,V1,Unnamed0,customer_id,review_id,product_id,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,score,export,Star normalization,Normalization of comment scores,Help rating weights,Help normalize rating weights,Total score1,Total score2,Total score3,Total score4
5567,7443,7443,42915791,R176RSPCSQZGJG,B000R80ZTQ,486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black",4,0,0,N,Y,"Good dryer, if you can get at a good price","I bought this as a second hair dryer for the home.  I like the retractable cord feature, and the heating element is pretty good.  It could use a little more air flow power though.  Since my original hair dryer broke, I am in the market for another one.  (This one still works good, but my older hair dryer broke).<br /><br />I am surprised to see that in about 11 months time, this dryer has gone up in price by 2.5 times what I originally paid.  Back in April 2012, I got this for only $10.  On March 6, 2013 (today), Amazon is now selling it for close to $25!?  Guess I won't be getting another one of these...",3/6/2013,0.358282389,4,0.75,0.654708348,1.0,0.0,0.598894792,0.624676187,0.582411605,0.66694077
5568,7444,7444,18620297,R1FGB3NSEL4K9H,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,5,0,0,N,Y,great!,"I love the hot and cool settings. Does a great job overall, and I'm excited to try the diffuser it comes with",3/6/2013,0.172588973,5,1.0,0.605450344,1.0,0.0,0.719000387,0.761534152,0.691806669,0.831261635
5569,7445,7445,44759439,R3CIM0JUCBX434,B00092M2VO,238410319,andis 1875 watt professional ceramic ionic hair dryer,5,0,0,N,Y,Good quality at a good price.,I used the one much more expensive than this before but it broke and I bought this. It works really well so far and its Ionic function makes my hair smooth and soft. I'm very satisfied with it.,3/6/2013,0.223849267,2,1.0,0.619047917,1.0,0.0,0.723042946,0.765161984,0.69611438,0.834209588
5570,7446,7446,17811442,RS9QDQU0XHI3E,B000BBGS40,588999286,"hot tools professional 800 watt ionic soft bonnet hair dryer, black & white",5,1,1,N,Y,Excellent Purchase,This dryer is compact and easily portable.  It does an excellent job of drying hair over event the largest curlers.,3/6/2013,0.180688881,0,1.0,0.607598968,1.150514998,0.058339145999999995,0.729195125,0.769884013,0.703180919,0.836587107
5571,7447,7447,14795777,R1369L8G22ZIVL,B003837V8A,475989673,t3 featherweight luxe hair dryer,4,0,0,N,Y,I suspect this is a Counterfeit item,"I purchased this hairdryer a few months ago and just recently tried to register the product on the T3 website. It did not recognize the code from the box, which was a 16 digit code. The website asks for a 12 or 14 digit code. Also, the code taped on the dryer cord is different than the one on the box. Products generally should have a warranty card and instructions inside, this one did not have one.<br /><br />Fake or not, it seems to work pretty good. It's quieter than the last hairdryer I had and seems to dry my hair quicker.",3/6/2013,0.163185956,1,0.75,0.602956051,1.0,0.0,0.583508834,0.610868674,0.566016477,0.655720872
5572,7449,7449,19641149,RRIKD0XLJ2WN3,B001QTW2FK,328811288,conair minipro tourmaline ceramic styler / hair dryer; pink,5,0,0,N,Y,Great Price for a Great Product,"This is one of my wife's favorite presents.  It puts out a forceful flow of air, dries her shoulder length hair quickly and fits snugly in her gym bag",3/6/2013,0.290130083,6,1.0,0.636629912,1.0,0.0,0.728270073,0.769852861,0.701684356,0.838021365
5573,7451,7451,10283820,R2LM8MSQAXAF11,B0050PNHBY,902572429,"rusk ctc7500 ceramic titanium ionic hair dryer, 2000 watt",5,0,0,N,Y,nice product!,"I already have one like this, but I bought this one for my mother, and it's working better than mine. Thank you!",3/5/2013,0.001327297,1,1.0,0.560020579,1.0,0.0,0.705494118,0.74941349,0.677414519,0.821412462
5574,7452,7452,29920764,R25AH16IJK36PC,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,0,0,N,Y,Great hairdryer,A great hairdryer at a great price. It's very quiet and powerful. Arrived very fast and I would recommend this product,3/4/2013,0.274118946,12,1.0,0.632382715,1.0,0.0,0.727007381,0.768719708,0.700338844,0.837100573
5575,7453,7453,43268225,R2NN07HKYJBCKG,B003ICX810,415057628,pro beauty tools professional turbo hair dryer,4,1,1,N,Y,Dries hair quickly,I purchased this for my daughter when her old drugstore hair dryer expired. She likes it pretty well and said it dries her very long/thick hair pretty quickly.,3/4/2013,0.310984422,0,0.75,0.642161843,1.150514998,0.058339145999999995,0.604720668,0.629105388,0.589130437,0.669080338
5576,7454,7454,31631882,R13DJTW2T28KW9,B001LQY1X4,748065701,conair 1875 watt mid-size hair dryer,4,0,1,N,Y,Thanks!,"Arrived when expected and working<br /><br />This feed back im providing is good ,. the package arrived when expected and in good shape",3/4/2013,0.20653626,0,0.75,0.614455379,1.0,0.0,0.586927584,0.613936695,0.569659464,0.658213926
5577,7455,7455,24697413,RASX9UOMR66M7,B00006IV22,357308868,conair 1875 watt dual voltage folding handle hair dryer,5,0,0,N,Y,Conair,"Met all my expectations--small, compact, plenty of air, heat etc.  Good for travel since handle retracts and is lightweight for travel.",3/4/2013,0.280490356,2,1.0,0.634072828,1.0,0.0,0.727509852,0.769170631,0.700874272,0.837466989
5578,7457,7457,37547767,R2DL1NN10GGYPT,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",5,0,0,N,Y,great,great  I used this at a Marriott on visits and realized that my hair really looked better than at home.  I bought one for myself and now my hair looks good all of the time.  thanks.,3/4/2013,0.136321512,5,1.0,0.595829848,1.0,0.0,0.716140214,0.758967403,0.688758896,0.829175911
5579,7458,7458,47976690,RLBS3JBX1Q2G4,B00440ZZKW,734632472,t3 featherweight journey travel hair dryer,5,4,5,N,Y,Outstanding product,"This is the best hair dryer ever,fast drying and easy to hold and use.  Our family has used them for<br />a number of years",3/3/2013,0.215675831,0,1.0,0.616879789,1.5187674999999998,0.201072675,0.755334065,0.791386515,0.732284138,0.850488892
5580,7459,7459,14131596,RXIA8NZ7RT12F,B00092M2VO,238410319,andis 1875 watt professional ceramic ionic hair dryer,5,0,1,N,Y,Love the dryer,"I love this dryer. I was first introduced to it when we stayed at a very upscale hotel. I wrote down the information and ordered on on Amazon when I returned home. It was a little pricey but some things are just worth it. The only down side for me is the placement of the buttons. I am right handed, andthe way I hold this dryer, allows me to  I sometimes accidently hit the off button as I am drying my hair. It is not a deal breaker, but a bit annoying. Nice wattage and fast drying. I would purchase it again, although maybe their newer models have the button relocated. Price of the item was reasonable as was the shipping cost. I would recommend the product and the seller.",3/3/2013,0.356054694,3,1.0,0.654117419,1.0,0.0,0.733469109,0.774518527,0.707224398,0.841812656
5581,7462,7462,35100144,R31PDVFV07W23X,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,0,0,N,Y,re: great blow dryer!,This hair dryer is perfect for long hair.  It is easy to use.  I am very thankful I got it.,3/3/2013,0.19957081,13,1.0,0.612607687,1.0,0.0,0.721128265,0.763443731,0.694074115,0.832813347
5582,7463,7463,20633470,R2XNTIT1F7REV4,B003837V8A,475989673,t3 featherweight luxe hair dryer,5,0,0,N,Y,I love it!,This hair dryer is amazing! It's light weight makes it easier to use. It dryers your hair super fast! I would definitely recommend it.,3/3/2013,0.307058879,1,1.0,0.641120533,1.0,0.0,0.729605134,0.771050958,0.703106985,0.838994932
5583,7465,7465,20519106,R39D9372YQONQD,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,N,Y,Works wonderfully.,"I love the different settings and the drying capability.  I dries very quickly and is great a creating volume.  It is a little heavy, but worth the weight.",3/3/2013,0.229250384,8,1.0,0.620480646,1.0,0.0,0.723468896,0.765544236,0.696568269,0.834520204
5584,7466,7466,45968254,R1IVEE7AJSHZ1G,B000FS1W4U,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",5,0,0,N,Y,Best Dryer,"We have had this for long long time, my wife uses this almost everyday and still works very good, she dropped the other day, and still works very good.",3/2/2013,0.139723442,5,1.0,0.596732262,1.0,0.0,0.716408502,0.759208168,0.689044781,0.829371554
5585,7467,7467,27630742,R3T3995KRK32AE,B0037MKQE8,107341965,conair 207p infinity tourmaline ceramic hair dryer,4,1,2,N,Y,Love the blow dryer - diffuser too small!,I have basically the same blow dryer that I needed to replace (different color).  This one is targeted for people with curly hair and the diffuser is half the size of the one that came with the older blow dryer.  Fortunately the old one fits on this new one.  Love that there are 3 heat and 3 speed settings - impossible to find at the store for some reason!,3/2/2013,0.067383471,2,0.75,0.577542984,1.159040418,0.061643573,0.586050746,0.612305556,0.569264884,0.655346229
5586,7468,7468,13114933,R193Y00Q889LT9,B0009XH6WI,197856712,andis 1600w quiet hangup hair dryer with night light,5,0,0,N,Y,Terrific Unit,"Since I use this every day, it needs to be a good, reliable product. And that's exactly what it is.",3/2/2013,0.150791636,9,1.0,0.599668269,1.0,0.0,0.717281376,0.759991494,0.689974908,0.830008081
5587,7469,7469,15151391,R3JK050VL2ZMKX,B0009XH6V4,670161917,andis micro turbo hair dryer,5,0,0,N,Y,Highly effective and versatile blow dryer,"It looks like it would be too small to be effective, but not so. This little gadget really blows, and in a good way. The dual-voltage aspect makes it good for international travel. Get one. You won't be disappointed.",3/2/2013,0.345594135,4,1.0,0.651342596,1.0,0.0,0.732644154,0.773778205,0.706345334,0.841211075
5588,7470,7470,25633702,R2TX4ER19Z4H2B,B00092M2XW,196041133,hot tools professional 1600 watt super quiet turbo lightweight hair dryer,5,1,1,N,Y,Very good product,I liked this hair dryer so much that when my old one finally died I bought another one. Some hair dryers are so loud they sound like a fighter jet taking off. This one is much quieter and is also quite light and easy to maneuver. You can't beat this for the price.,3/2/2013,0.341822542,0,1.0,0.650342124,1.150514998,0.058339145999999995,0.741902666,0.781287887,0.71672195,0.845853823
5589,7471,7471,37195993,R215ZZXK41IHDH,B000R80ZTQ,486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black",4,0,0,N,Y,Very good,"It works very well, the three temperatures and speeds give you a good range of options depending on what you intend to do on your hair. The difusor has a good size and it's a great option for curly hair. I just didn't see a big result in reducing frizz, which can be hair dependent...",3/2/2013,0.321361017,5,0.75,0.644914393,1.0,0.0,0.595983049,0.62206316,0.57930888,0.66481744
5590,7472,7472,24766503,R329YAHSD955RU,B003TQPRGY,814216548,revlon 1875w compact travel hair dryer,5,0,0,N,Y,Bought to dry things other than my hair,I use this to melt beeswax to help preserve leather.  It works perfectly.  It was cheap and it does what I needed it to do.,3/2/2013,0.048139086,8,1.0,0.572438118,1.0,0.0,0.709185852,0.75272649,0.681348396,0.824104584
5591,7473,7473,19866392,R138G4U20ON636,B003TQPRGY,814216548,revlon 1875w compact travel hair dryer,5,0,0,N,Y,Good conditon,"I like this item very much, easy to take and easy to control, that's exactly what I want to use in my daily life",3/1/2013,-0.072201297,9,1.0,0.540516,1.0,0.0,0.699695407,0.744209669,0.671235469,0.817183869
5592,7475,7475,17102330,R3YJ46P6I29YU,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,1,N,Y,Awesome Hairdryer,"This is probably the best hair dryer I've ever had.  I have really thick, corse hair and haven't generally dried it much in the past because it would take so long.  Then once it was dry I'd have to straighten it because it would be all frizzy.  Not anymore!!!  This thing dries my hair quickly and also leaves it very smooth.  I LOVE it!  Now I dry my hair almost daily since it doesn't take me an hour from start to finish!",2/28/2013,0.388630786,8,1.0,0.662758723,1.0,0.0,0.736038168,0.776824027,0.709961963,0.843686091
5593,7477,7477,48927257,R27ZVSZQN4ESGX,B003VZNCQK,496940864,"ovente seductive ceramic ionic tourmaline lightweight professional hair dryer, matte black",5,0,0,N,Y,Makes Everyday Easier and Faster,"I blow-dry my hair almost everyday-and it used to be a chore. This hair dryer has made the process time go by SO quickly, leaves my hair smooth, AND is affordable.  If you're thinking of investing in an amazing hair dryer, invest in this one. It's half the price and totally worth it.",2/28/2013,0.246048389,0,1.0,0.624936572,1.0,0.0,0.724793643,0.766733077,0.697979906,0.835486249
5594,7478,7478,22165871,R1QP4OKMIHZGKQ,B003TQPRGY,814216548,revlon 1875w compact travel hair dryer,5,0,0,N,Y,Great Gift,"Good hair dryer for the money, seriously. I've had one just like it for almost 8 years, love it. So this one for less than $10 is awesome!",2/28/2013,0.218451395,10,1.0,0.61761605,1.0,0.0,0.722617252,0.764779962,0.695660765,0.83389916
5595,7479,7479,14444496,ROC5MXK2PGPYO,B0018C3V5A,833461643,"turbo power 3200 twin turbo hair dryer, black",4,2,3,N,Y,"Works great, but...","My only frustration is this blow dryer is LOUD.  My four year old now shuts his door just to avoid the noise this dryer produces.  I used to have a T3 Tourmeline dryer which was good but it'd just run it's course.  I wasn't in LOVE with it so thought I would try what many reviewers claimed was a very professional dryer for a reasonable price.  I also wish it had a medium blow setting as well, as there is a really dramatic difference between the low and high and I have to be diligent to be sure the high setting doesn't make my curls frizzy.  I will keep it, but just two things I wish I had known.",2/28/2013,0.349342639,1,0.75,0.652336944,1.301029996,0.116678293,0.617301678,0.639596713,0.603047475,0.676145951
