,V1,Unnamed0,customer_id,review_id,product_id,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,score,export,Star normalization,Normalization of comment scores,Help rating weights,Help normalize rating weights,Total score
5546,9072,9072,49687692,R2CXJX224CY0ZN,B000K9D0CQ,724967502,Brand New Nioxin System 2 Cleanser & Scalp Therapy Duo(16.9oz)each Plus FREE 1.4oz Scalp Treatment,5,0,0,N,Y,A nice gift for cancer patients,"My hair stylist recommended this product, and had me start on it before I started chemo, during it, and after it was over.  Even though it was tough and sad to put on my scalp during the process, having no hair, I'm glad I did.  It sort of gave me reassurance that yes, someday I would have hair again.  After a year of having to wear a hot wig, when my hair did come back, it came back VERY strong and full!!!   I'm not real big on the minty smell, but I definitely would recommend the product, and gave it to a friend that was going to be going through chemo too.",2/26/2011,0.063863122,0,1.0,0.576609158,1.0,0.0,0.710425903
5547,9073,9073,23476764,R3SXUARQIXTJCL,B003DHXODW,764483655,Sedal S.O.S. Reparacion (Repairing) Conditioner 350ml,5,0,0,N,Y,Unbelievable,"There is no way not to recommend this product. Since the first time I used I felt the difference in my hair: it's softer and brighter. Sometimes with other conditioners, hair tends to fell, but you won't feel this with SOS Reparacion.",2/26/2011,-0.001460546,0,1.0,0.559281061,1.0,0.0,0.705274259
5548,9076,9076,13569904,RD4N15R5XTYF4,B000PEJJ4Y,288322828,Vetiver by Guerlain for Men 3 Piece Miniature Set To Go Includes: 0.5 oz Eau de Toilette Miniature + 0.95 oz Soothing After Shave Balm + 0.85 oz All-Over Shampoo,5,5,5,N,Y,Vintage. Get it while you can!,"As a scent-o-phile, this was a classic that just HAD to be tested for my collection. Visit basenotes-dot-net to read about the legacy of this fragrance. If you like Creed's version of Original Vetiver, but find it a bit too clean and light for a vetiver, you REALLY must try Guerlain's formulation. This set is not the newest recipe, but the previous one from the 90s. Apparently the newer version is a bit brighter, but not nearly as rich.<br /><br />This starts clean with a hint of lemon and grass clippings, but quickly dries down to an earthy and slightly mineralic cedar. Final dry down is to a rich and exceptionally warm woody oak-moss with a powdery overlay. Soapy-clean permeates throughout the entire range of the scent.  This is mature, masculine and a barbershop-clean classic. Makes Creed's version seem flat and incredibly overpriced.<br /><br />The EDT miniature is splash only (no spray). The aftershave lotion smells even warmer than the EDT, due to high oil content and no alcohol. The bath gel/shampoo is a bit chemical smelling at first, but complements the cologne well enough.",2/26/2011,0.959088324,0,1.0,0.814081266,1.648459375,0.251340843,0.82219599
5549,9078,9078,12420188,R1GNB5WIMO25VK,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,3,3,N,Y,Quick and Easy,"Conair is a great brand for hair dryers. My previous one was still going after 8 years but figured it was just time for an upgrade! This hair dryer is GREAT: heats up quickly, dries hair fast and really does have a comfortable grip. The cool air button gets cold fast too, and it's not very loud, even on high. Great quality product for the price!",2/25/2011,0.526628428,2,1.0,0.699364697,1.4515449930000002,0.175017439,0.775588981
5550,9080,9080,49658729,R1WUXJR78Y9LMO,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",5,0,0,N,Y,Awesome hair dryer,"I tested this hair dryer at a Ritz Carlton and loved it - didn't even unpack my own.  I ordered one upon my return and have been using it daily for over a month.  My short, permed hair stays shiny and does not dry out.  This dryer is fantastic!  The retracting cord works smoothly, too.",2/17/2011,0.355307665,2,1.0,0.653919258,1.0,0.0,0.733410195
5551,9083,9083,42347875,R3A45X78U58YYK,B0009XH6VE,223051644,andis hangup 1600w wall mount hair dryer,5,0,0,N,Y,hair dryer,"This is a replacement wall mounted hair dryer.  I had one exactly like it that I mounted in my bathroom 13 years ago when we moved into our new home.  It is extremely handy and up out of the way.  I never have to deal with tangly cords or plugging it in.  It's powerful and efficient.  If it weren't awesome, I wouldn't have bought my second one.  You won't be disappointed.",2/17/2011,0.199869899,0,1.0,0.612687025,1.0,0.0,0.721151852
5552,9085,9085,52912740,R1ZFK55L8CKK6J,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,Y,N,Excellent Quality,"The fit and finish of this product is excellent, it has a high quality blower fan and the exterior material as commented by a previous reviewer is designed to avoid scratching on the counter.<br /><br />My girlfriend loves this dryer because it is powerful and she has a lot of hair which is difficult to completely dry and straighten, although she did mention that on the lower heat setting it avoids overheating.<br /><br />This dryer has a 4 year warranty so what else can you say, it is a high quality dryer.",2/17/2011,0.389844068,4,1.0,0.663080564,1.0,0.0,0.736133852
5553,9086,9086,51838864,R1J5ZFFHCQSML5,B000LQB5YS,194533684,t3 bespoke labs 83888-se special edition evolution professional ionic ceramic tourmaline hair dryer,5,1,1,N,Y,The Best,"Ok Here goes. I will explain why this hair dryer is amazing not the circumstances. My two daughters with hair down to their but dry their hair in my wife & I's master bedroom bath. They get up in the morning about 1.5 hours before we do, to go to school. For years the last hour of our sleep was inturupted and we might as well have gotten up with them. This dryer makes 70% less noise & drys their hair in way way less than half the time. The air velocity & heat is not matched by anything out there. Trust me I have bought them all, looking for some peace & quiet in the morning. The velocity alone is triple that of any I have ever seen and the fact that at this air output you can still melt plastic (within 1 inch). They drop this thing every day, yes I hear it even over the use noise and it take a beating. I love this hair dryer even though I used it only 1 time (it dried my short/medium length hair in less than 1.5 minutes. With the other dryers, twenty plus minutes each to dry my girls hair now twenty minutes maybe total. I love this dryer and I only used it once.",2/14/2011,0.007810345,0,1.0,0.561740306,1.150514998,0.058339145999999995,0.715561345
5554,9088,9088,38836116,R2IENYY6X0M1D5,B000X1MCW0,815035474,fhi heat platform nano salon pro 2000 powerful tourmaline ceramic hair dryer,5,2,2,N,Y,The best dryer,"I have fine dry frizzy hair, not straight not wavy. I used cheap dryers before and was very skeptical that any expensive dryer can make any difference. But I was wrong, this dryer DOES make a difference. With FHI Heat Nano it takes me just under 5 minutes to dry my hair and as result my hair looks great: it gives volume (with no gels or mousses), remove frizz and make it straight (with no iron).   Highly recommend this product.",2/11/2011,0.266858015,0,1.0,0.630456642,1.318080836,0.123287146,0.746629194
5555,9093,9093,13488995,R3P7N4D5AFZQZG,B0009XH6UU,486589264,andis pro style soft grip 1600 watt hair dryer,5,0,0,N,Y,Great Hair Dryer!,Serves the purpose excdellent. Easy hand held position compared to other dryer are awkward to hold. I definitely would recommend this dryer and seller to a friend.,2/6/2011,0.227853741,0,1.0,0.620110165,1.0,0.0,0.723358752
5556,9094,9094,19365312,R3JL05JWZX147O,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,1,1,N,Y,Great Product! powerful!,i am glad that i bought this product.its powerful and if you want you can reduce the power as you wish.its the perfect thing i was looking for.,2/6/2011,-0.056405425,2,1.0,0.544706095,1.150514998,0.058339145999999995,0.710497074
5557,9095,9095,12456118,R33A5NL0SKIXGE,B000R80ZTQ,486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black",5,1,1,N,Y,Very happy with this purchase,"I decided to buy this hair dryer after sifting through consumer reports and customer reviews. I couldn't be happier to have the quality of this dryer at the price I paid. I have VERY thick, longer hair that used to take me 10-15 minutes to get completely dry in the past. I have never used this new dryer for longer than 5 minutes because it dries so quickly without leaving that singed, damaged feel I used to get with my old dryer. The ceramic/ionic features must be doing their jobs because it really lives up to the description. Love the retractable cord. I'm very impressed!",2/3/2011,0.0352751,1,1.0,0.56902575,1.150514998,0.058339145999999995,0.717727308
5558,9096,9096,43399754,R2CTY15A2OQL3V,B001BOFIRO,26711891,andis tourmaline ionic/ceramic 1875 watt hair dryer,5,8,8,N,Y,Love this hairdryer,I've had this hairdryer now for about 3 - 4 weeks.  Just love the low heat setting - temperature remains comfortably low even when increasing the speed to high.  It is fairly light and quieter than others I've had.,2/2/2011,0.158540027,0,1.0,0.601723647,1.848215564,0.328765722,0.771744266
5559,9100,9100,30719073,R3LCWWNLEKLPYP,B001LF4G7G,236392593,remington d-2012 salon quality ceramic hair dryer with professional ac motor and tourmaline,5,0,0,N,Y,Remington D-2012 Hair Dryer,A bit heavier than most and cost a little more but but it is a whole bunch better than the cheaper ones.  Definitely a good product,1/25/2011,0.212226642,0,1.0,0.615964839,1.0,0.0,0.722126347
5560,9101,9101,17204309,R30FVIQ48YROPW,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",5,44,49,N,Y,HAIRDRYER,"THIS PRODUCT IS AWESOME. I DID NOT REALIZE HOW BAD MY OLD DRYER WAS UNTIL I STARTED USING THIS ONE. I CAN DRY MY VERY THICK, CURLY HAIR IN NO TIME AND CONTROL ANY FRIZZ.",1/25/2011,0.19600329,0,1.0,0.611661348,2.495093604,0.579493645,0.815767978
5561,9102,9102,15816485,R3FNE8BEA2N0KS,B000X2UCJO,122140779,"jerdon wall mount hair dryer with 2-speed and heat settings, 1600-watts",5,0,0,N,Y,Jerdon Wall Mount Hair Dryer,I am really enjoying the hair dryer and enjoy the wall mount so it hangs out of the way nicely.,1/25/2011,0.125804942,0,1.0,0.593040168,1.0,0.0,0.715310842
5562,9104,9104,27884788,R22MTN0QB5ENQP,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",5,0,0,N,Y,Great hair dryer,First used this product at a hotel in Vegas.  Bought one for home and love it.  Leaves hair smooth and retractable cord makes for easy storage.,1/21/2011,0.291221585,1,1.0,0.63691945,1.0,0.0,0.728356152
5563,9105,9105,52752523,R13CXYXL0E2082,B001UHN0OA,396337866,extracompact twinturbo 3500 2000 watt compact professional hair dryer,5,5,5,N,Y,Great Product,Dryer is lightweight and delivers a lot of heat.  Dries and smoothes hair quickly. Cuts down drying time down in half.  Wont go back to standard dryers.,1/21/2011,0.26633305,0,1.0,0.630317387,1.648459375,0.251340843,0.767562989
5564,9106,9106,36190802,R3DKX4CJ56BYLQ,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",5,1,1,N,Y,Great hair dryer for the price.....,"I used this hair dryer while staying at a Marriott hotel and loved it.  My hair dries in a much shorter amout of time and comes out soft without the frizz.  The folding handle and retractable cord make it easy to transport and store.  I ordered an ionic hair dryer from my hairdresser which was three times more expensive, didn't work nearly as well, and broke within a year.  My daughter-in-law used it recently and couldn't believe how quickly her hair dried......",1/21/2011,0.268712924,2,1.0,0.630948685,1.150514998,0.058339145999999995,0.736136996
