,Unnamed: 0,Unnamed: 0.1,customer_id,review_id,product_id,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,score,export,Total score
592,999,999,44082867,RGJX3P014D186,B001DEI9LY,572011672,sharp microwave turntable ntnt-a117wrez,5,4,4,N,Y,Sharp Microwave Turntable,"For some strange reason, my microwave turntable plate just cracked in half.  I didn't have a part number so went by brand and size and found the perfect replacement through an Amazon vendor.  The order was shipped quickly and our microwave is usable again.  We are very happy and would recommend the vendor and product.",11/11/2012,0.341287447,,0.82
593,1000,1000,50179202,R27AQQ8O2JCTBB,B003KI1W3I,984005611,sharp rmotda252wrzz microwave turntable motor,5,1,1,N,Y,Perfect!!!,"When the turntable on my Sharp microwave stopped turning, I went on line to find a substitute.  Some years ago I had a turntable that worked independently of the microwave.  Simple device.  Works by winding it up, much like an old fashioned alarm clock.<br /><br />After Googling turntable, I came upon this little motor and thought &#34;Why not?&#34;, I can do this.  I know nothing about electronics, so I realized that by taking the microwave apart to make the fix, I might destroy it, but it wasn't working anyway so I decided to gamble and order the part.<br /><br />I very carefully opened up the microwave (after disconnecting it from the power) and located the motor that turned the turntable.  It was simple (fairly intuitive) to remove and replace, and for a very small amount of money, I fixed the microwave.  I've had this microwave for seven plus years and now I expect to get another seven, very possibly more.<br /><br />Overall...  one of my best buys on Amazon.",11/9/2012,0.36075529100000003,,0.8
594,1002,1002,22026992,RUFCTBKSIA9YD,B0058CLNBU,544821753,samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave,5,2,3,N,Y,Samsung Microwave,"Very attractive and functional microwave, that was easy to install as a replacement for a GE microwave that no longer worked.",11/9/2012,0.07774972200000001,,0.79
595,1003,1003,43301951,R8BCLWHC4IZ0E,B008F07MPS,168181302,whirlpool wmc30516as 1.6 cu. ft. stainless steel countertop microwave,5,15,17,N,Y,"Big, Well Built","Needed a new stainless steel microwave. Works well, nice and big. It is only stainless on the front, black everywhere else. Works well so far...",11/7/2012,0.19474670300000002,,0.84
596,1004,1004,51709292,R8ZI7DSDATI00,B000UW1WW8,242727854,profile 2.2 cu. ft. countertop microwave w/child lockout and extra large,5,1,2,N,Y,GE Profile Microwave,"This is an excellent product. It has variable intensity settings and just enough features to be easy to use. Its not only nice looking, but Consumer Reports rates it as one of the best. The stainless steal body makes it easy to clean and it fits any Kitchen decor.",11/5/2012,0.42171037299999997,,0.8
597,1005,1005,20311335,R15JI1MSZ3YJ3U,B008F07MPS,168181302,whirlpool wmc30516as 1.6 cu. ft. stainless steel countertop microwave,4,13,14,N,Y,met my expectations,Used this microwave as a built-in. I had a specific width opening in some shelving and wanted the most cu ft and features in this width. Only been using it for a couple weeks however it has met my expectations. The body of this unit is black so if you are looking for an all stainless for countertop use this would not be the one.,10/30/2012,0.12266892800000001,,0.7
598,1007,1007,13547389,RL51NMYVV5X2D,B000A7B4D0,690479711,"sharp r-520ks 2-cubic-foot 1200-watt microwave oven, stainless steel",5,1,1,N,Y,My Favorite Microwave,"This is the third model of this microwave I have bought.  Since I do a lot of cooking with my microwave, I enjoy all the features this one has:  particularly, the &#34;baked potato&#34; and &#34;sensor reheat&#34; functions.  Not only was I overjoyed to find the exact model, I saved over $70 on my replacement!  I was also pleasantly surprised when it arrived three days after my order!",10/20/2012,0.032300774,,0.78
599,1009,1009,37165444,R2U8N81M80OPIB,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",5,15,16,N,Y,750 watts and beautiful!,"This Whirlpool WMC2005YW 0.5 cubic feet countertop microwave oven is the best microwave we have ever had. We sold our house, where we had a built-in micro, and moved into a condo 4 years ago and bought a small Haier. The only thing good about the Haier was,  it was small, so when it blew out we had to go small again. I totally counted on the reviews for this micro and, thank you everybody, you are so right! I got the white one because my counters are white and it is so cute, just nestled into that small space. The best part is that it really works well. We feared making popcorn, which the Haier never, and I mean never, did well. Always burnt no matter what we tried. This Whirlpool made perfect popcorn at 2 1/2 minutes. We snack on it every night and the bag fits in perfectly with room to spare. It will fit a dinner plate easily and heats evenly. There is a 30 second button, start, stop, and a clock that also doubles as a timer. We have never used the auto buttons. I would buy this again in a minute.",10/8/2012,0.7710092340000001,,0.87
600,1010,1010,21571642,R283HO77DKT9F1,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",5,2,2,N,Y,fits well in small spaces,fits well on countertop in small space. Works very well warming and re-heating. Works better that other microwave that was much bigger.,10/8/2012,0.269837137,,0.8
601,1011,1011,22120727,R34AXPEDF7UR6P,B0058CLNC4,215953885,"samsung smh1816 1.8 cu. ft. over the range microwave with sensor cooking,",5,18,20,N,Y,Read this!!!!! Then install !!!!,"Everything is great!!! Just a warning!!!! Double check the template used for the upper cabinet. Actually check it against the unit. In my case I replaced an older Maytag, so I had two existing holes in my cabinet. Then added two more because of the template only to fine that they do not line up!!!!!! I superimposed the template over the unit and sure enough the holes did not line up!!! So I did not make a mistake!!!! The Template was off. No real big deal but now I have six holes.<br /><br />Double check the holes!!! Unit is great!! Previous unit did not vent out of the house. This one I installed a vent to the outside through the back and it has a really powerful motor. This Microwave gives you three options,Vent back,vent from the top or recirculate. I do not reccomend recirculating!!!! If you can vent this unit or any unit always vent!!!! I had some major issues venting this unit because of structural issues, like wires that I had to reroute etc but I knew that when it was over I would be smiling and I am!!!! For the price this unit works as good as any for much more money and the VENT is the Greatest!!!!!",10/7/2012,-0.417103396,,0.81
602,1014,1014,15135485,RSLACSS98V7UK,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",5,3,3,N,Y,Perfect for a small space!,"My old microwave (dating back to the mid-90s) finally bit the dust.  I was worried that I wouldn't find another compact microwave to replace it, but this one fits the bill.  It is small, but big enough for the needs of our 3-person household.  I find height to be more limiting that width in microwaves, and this one offers about the same height as a regular one.  It's not as powerful as some of the full-sized microwaves, but an extra minute of waiting is worth it for the small footprint.  It's attractive although the buttons are not terribly intuitive.  The rounded back works well for our needs, as it nestles into the corner even better than our previous unit.  After a few months of use, I'm quite pleased with this purchase.",9/19/2012,0.00465576,,0.79
603,1015,1015,13823321,R1CEPCU6RUY59T,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",5,3,4,N,Y,Small but Mightly,"I purchased this to replace a much larger microwave taking a lot of counter space.  Since we only use a microwave to reheat food and pop popcorn, this microwave is perfect.  I held off using it for several weeks because the inside wall of the microwave had a rectangle piece of cardboard screwed into the side with a metal and some plastic screws.  I removed the screws and cardboard but there were no instructions to tell me to remove it.  Once removed, there was a rectangle hole on the inside wall that was next to the turntable plate.  My old microwave didn't have an open space.  My concern was that if I heat soup, it could run over the bowl and spill inside this open space.  It still doesn't make sense to me because the cardboard couldn't have been meant to be left in since it can't be wiped down when cleaning the inside of the microwave.  Oh well, this mini micro works great and heats everything we need to the correct temp using the approximate times I used on my old microwave.  Yes, I'd purchase this again but I'll also be purchasing a rubber mat to place under it because it slides around when opening or closing the door.",9/14/2012,0.320105669,,0.81
604,1016,1016,14795312,R2HX9DCCUWUM1C,B004YKDYVE,809249591,"haier hmv1630dbbb 30-inch over-the-range 1000 watt microwave, black",5,1,1,N,Y,Great Buy,"Very happy with this purchase. For the money, great product.<br /><br />I was a little concerned, because some had mentioned the clunky door, but I find no problems with it.",9/1/2012,0.13937543,,0.78
605,1017,1017,47728663,R3ALZ0B0M9AOK5,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",5,11,13,N,Y,"works great, looks cool","I have a super small kitchen and this microwave fits perfectly inside. It works great and looks pretty cool.  I was hesitant about it fitting a large dinner plate but it does!!! So, it works for all my needs. Maybe the only downside is that you can basically only set it in 30 second intervals but that is normally the type of microwave cooking I do anyway so it's fine for me.",8/25/2012,0.415207641,,0.84
606,1018,1018,10061526,R16B9696VPW8FU,B00009V3X6,459626087,sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves,5,2,2,N,Y,Thanks Sharp Thanks Amazon,"We bought this microwave for our kitchen remodel partly because we also have this same unit in our motorhome.<br />The combination of an outside hood vent, range light, convection oven, and microwave made it a bargain as well.<br />The shipping was perfect. It was packed in 2 boxes, first the manufacture's styro lined box, then that box was bubble wrapped and boxed in a separate larger box.<br />The stainless steel matches our other appliances and looks great!<br />Thanks Sharp, Thanks Amazon",8/21/2012,0.417001605,,0.81
607,1020,1020,43111495,R23BXXZ8AUWJFZ,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",5,4,4,N,Y,Perfect for NYC apartments,"Everyone who visits my apartment always comments on how cool my microwave looks.  This powerful machine is perfect for the typical Manhattan kitchen.  If you are looking for a stylish, functional and space saving microwave - then buy this one!",8/8/2012,0.109912253,,0.81
608,1022,1022,52905712,R3GZNUI4TG3JA6,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,5,3,5,N,Y,Great  Little  Microwave,"I ordered this microwave to replace an over the over microwave we had that stopped working. We wanted something small since we realized we don't use on much anymore except for frozen vegetables and reheating coffee. We needed a small microwave that would fit in a small area. This was the only corner model microwave I could find anywhere online. It is very cute and looks like an old-school television set. The controls are very simple, there is no number pad, you use the + and - minus signs to adjust cook time. This microwave also has a built in timer  which was also very nice. At only 750 watts, it seems to cook at the same rate as out old 1100 watt microwave.<br />Although the price was  higher that a comprable-sized microwave, the size and shape make it worth the extra money.",8/6/2012,0.34558099299999995,,0.81
